Tw,model,variable,z,value,d1_dz,d2_dz2
1.3,Compressible,T,19.96,1.0000022759604414,-1.4493910285295897e-06,9.230568309703948e-07
1.3,Compressible,T,19.97,1.0000022615123203,-1.4401899761651293e-06,9.171980508426985e-07
1.3,Compressible,T,19.98,1.0000022471566419,-1.4310470675127362e-06,9.113385601720766e-07
1.3,Compressible,T,19.990000000000002,1.000002232891379,-1.4219632049616848e-06,9.105029619149989e-07
1.3,Compressible,T,20.0,1.0000022187173778,-1.4128370082744368e-06,9.147363755349829e-07
1.4,Boussinesq,F,0.0,0.0,0.7502896611997006,-1.3875138663270192
1.4,Boussinesq,F,0.01,0.0074337277619069995,0.7364558911816993,-1.379240137273257
1.4,Boussinesq,F,0.02,0.014729117823633986,0.7227048584542355,-1.3668677716069197
1.4,Boussinesq,F,0.03,0.021887824930991708,0.7091185357495609,-1.3504541314963348
1.4,Boussinesq,F,0.04,0.0289114885386252,0.6956957758243087,-1.3341557127708015
1.4,Boussinesq,F,0.05,0.03580174044747789,0.6824354214941448,-1.3179732482758766
1.4,Boussinesq,F,0.06,0.042560196968508095,0.6693363108587913,-1.3019074044859664
1.4,Boussinesq,F,0.07,0.049188466664653714,0.6563972734044254,-1.2859588184748745
1.4,Boussinesq,F,0.08,0.0556881424365966,0.6436171344892938,-1.2701280637193548
1.4,Boussinesq,F,0.09,0.06206080935443958,0.6309947121300383,-1.254415685698799
1.4,Boussinesq,F,0.1,0.06830803667919738,0.6185288207753179,-1.2388221690495094
1.4,Boussinesq,F,0.11,0.07443138576994594,0.606218268749048,-1.2233479717777875
1.4,Boussinesq,F,0.12,0.08043240205417833,0.5940618613397621,-1.2079934937717454
1.4,Boussinesq,F,0.13,0.0863126229967412,0.5820583988736132,-1.1927591096185353
1.4,Boussinesq,F,0.14,0.09207357003165059,0.5702066791473914,-1.177645138478269
1.4,Boussinesq,F,0.15,0.09771675657968903,0.5585054961040479,-1.1626518755004405
1.4,Boussinesq,F,0.16,0.10324367995373154,0.5469536416373826,-1.1477795630566057
1.4,Boussinesq,F,0.17,0.10865582941243669,0.5355499048429158,-1.13302842075802
1.4,Boussinesq,F,0.18,0.11395467805058984,0.5242930732222222,-1.1183986180407501
1.4,Boussinesq,F,0.19,0.11914169087688112,0.5131819324821008,-1.1038903027923652
1.4,Boussinesq,F,0.2,0.12421831670023185,0.5022152671663749,-1.089503575275728
1.4,Boussinesq,F,0.21,0.12918599622020863,0.49139186097658616,-1.0752385153757444
1.4,Boussinesq,F,0.22,0.13404615391976357,0.48071049685886,-1.061095157850822
1.4,Boussinesq,F,0.23,0.13880020615738584,0.4701699578195697,-1.047073518210965
1.4,Boussinesq,F,0.24,0.14344955307615495,0.4597690264946408,-1.0331735692771922
1.4,Boussinesq,F,0.25,0.14799558668727864,0.4495064864340259,-1.0193952657133707
1.4,Boussinesq,F,0.26,0.15243968280483547,0.4393811211803733,-1.005738521873134
1.4,Boussinesq,F,0.27,0.1567832091108861,0.42939171599656323,-0.9922032350020871
1.4,Boussinesq,F,0.28,0.16102751712476673,0.41953705648033157,-0.9787892643497571
1.4,Boussinesq,F,0.29,0.16517395024049272,0.4098159307095681,-0.965496453070184
1.4,Boussinesq,F,0.3,0.16922383573895808,0.40022712741892796,-0.9523246085703541
1.4,Boussinesq,F,0.31,0.17317849278887126,0.39076943853816104,-0.9392735231332772
1.4,Boussinesq,F,0.32,0.1770392245097213,0.3814416569562624,-0.9263429554783507
1.4,Boussinesq,F,0.33,0.18080732592799653,0.37224257942859396,-0.9135326501350036
1.4,Boussinesq,F,0.34,0.18448407609829318,0.3631710039535623,-0.9008423201843918
1.4,Boussinesq,F,0.35000000000000003,0.18807074600706777,0.3542257330249061,-0.8882716654138498
1.4,Boussinesq,F,0.36,0.1915685907587913,0.3454055706452852,-0.8758203562091076
1.4,Boussinesq,F,0.37,0.19497885741997348,0.3367093259007241,-0.8634880505219655
1.4,Boussinesq,F,0.38,0.1983027772768058,0.3281358096348459,-0.8512743788803512
1.4,Boussinesq,F,0.39,0.2015415736126704,0.3196838383231171,-0.8391789602002913
1.4,Boussinesq,F,0.4,0.2046964540432681,0.31135223043084004,-0.8272013878827682
1.4,Boussinesq,F,0.41000000000000003,0.2077686182212872,0.3031398105654617,-0.8153412445064845
1.4,Boussinesq,F,0.42,0.21075925025457729,0.29504540554071035,-0.8035980889719276
1.4,Boussinesq,F,0.43,0.2136695263321014,0.2870678487860232,-0.7919714701104752
1.4,Boussinesq,F,0.44,0.21650060723029776,0.27920597613850084,-0.7804609148470476
1.4,Boussinesq,F,0.45,0.21925364585487142,0.27145863048908225,-0.7690659407554516
1.4,Boussinesq,F,0.46,0.22192977984007942,0.2638246573233918,-0.757786045202911
1.4,Boussinesq,F,0.47000000000000003,0.22453013900133928,0.256302909585024,-0.7466207168943306
1.4,Boussinesq,F,0.48,0.22705583803177987,0.24889224298550516,-0.7355694259591612
1.4,Boussinesq,F,0.49,0.2295079838610494,0.2415915210658408,-0.7246316345188575
1.4,Boussinesq,F,0.5,0.23188766845309666,0.234399610295128,-0.7138067876847547
1.4,Boussinesq,F,0.51,0.23419597606695197,0.22731538531214568,-0.703094323183338
1.4,Boussinesq,F,0.52,0.2364339761593396,0.22033772383146122,-0.6924936632278111
1.4,Boussinesq,F,0.53,0.2386027305435812,0.21346551204758946,-0.6820042232418722
1.4,Boussinesq,F,0.54,0.24070328640029137,0.20669763936662378,-0.6716254045653791
1.4,Boussinesq,F,0.55,0.24273668333091367,0.20003300395628187,-0.6613491360666579
1.4,Boussinesq,F,0.56,0.24470394647941704,0.19347065664529062,-0.6511794226685002
1.4,Boussinesq,F,0.5700000000000001,0.24660609646381948,0.18700941550291184,-0.64115107402767
1.4,Boussinesq,F,0.58,0.24844413478947522,0.18064763516473725,-0.6312396681261525
1.4,Boussinesq,F,0.59,0.25021904916711424,0.17438462214038886,-0.6213755333102533
1.4,Boussinesq,F,0.6,0.251931827232283,0.1682201244985322,-0.6116060343467566
1.4,Boussinesq,F,0.61,0.2535834516570849,0.16215250145345372,-0.6020124643541171
1.4,Boussinesq,F,0.62,0.2551748772613521,0.15617987521144983,-0.5925370674608734
1.4,Boussinesq,F,0.63,0.25670704916131387,0.15030176010423624,-0.5830977679902816
1.4,Boussinesq,F,0.64,0.25818091246343683,0.1445179198516442,-0.5737497715753825
1.4,Boussinesq,F,0.65,0.25959740755834676,0.1388267646727286,-0.5645730689113995
1.4,Boussinesq,F,0.66,0.2609574477568914,0.1332264584734162,-0.5555123051043322
1.4,Boussinesq,F,0.67,0.2622619367278151,0.12771651857064192,-0.5464868849548665
1.4,Boussinesq,F,0.68,0.26351177812830423,0.12229672077431886,-0.5375495669443175
1.4,Boussinesq,F,0.6900000000000001,0.26470787114330147,0.11696552723175557,-0.5287787673688085
1.4,Boussinesq,F,0.7000000000000001,0.26585108867293933,0.11172114542694267,-0.5201215411639222
1.4,Boussinesq,F,0.71,0.2669422940518403,0.10656309640847716,-0.5114988809470615
1.4,Boussinesq,F,0.72,0.26798235060110887,0.10149116780800149,-0.5029611077499219
1.4,Boussinesq,F,0.73,0.2689721174080003,0.09650387425347873,-0.4945849750250799
1.4,Boussinesq,F,0.74,0.26991242808617844,0.09159946830749988,-0.48631994115160193
1.4,Boussinesq,F,0.75,0.2708041067741503,0.08677747543044667,-0.47808867742116234
1.4,Boussinesq,F,0.76,0.27164797759478737,0.08203769475907663,-0.4699390901070184
1.4,Boussinesq,F,0.77,0.2724448606693318,0.0773786936283063,-0.461946195992446
1.4,Boussinesq,F,0.78,0.27319555146735347,0.0727987708392277,-0.45406183734844063
1.4,Boussinesq,F,0.79,0.2739008360861164,0.06829745688133748,-0.4462104398715634
1.4,Boussinesq,F,0.8,0.27456150060498025,0.06387456204179642,-0.4384375288488225
1.4,Boussinesq,F,0.81,0.2751783273269523,0.05952870630436102,-0.43081632393597813
1.4,Boussinesq,F,0.8200000000000001,0.27575207473106744,0.05525823556307685,-0.42330102047678464
1.4,Boussinesq,F,0.8300000000000001,0.27628349203821384,0.05106268589482532,-0.415817860492675
1.4,Boussinesq,F,0.84,0.2767733284489639,0.04694187835322339,-0.4084100314051069
1.4,Boussinesq,F,0.85,0.2772223296052783,0.04289448526672324,-0.40114890743847487
1.4,Boussinesq,F,0.86,0.27763121815429836,0.03891890020445388,-0.39399099665651227
1.4,Boussinesq,F,0.87,0.2780007076093674,0.03501466533359299,-0.38686440677455614
1.4,Boussinesq,F,0.88,0.27833151146097024,0.03118161206896275,-0.3798100382585541
1.4,Boussinesq,F,0.89,0.27862433985074664,0.027418464568421896,-0.372897382595738
1.4,Boussinesq,F,0.9,0.27887988075233866,0.023723664417047985,-0.3660852122399303
1.4,Boussinesq,F,0.91,0.27909881313908763,0.020096760323623286,-0.359303538638311
1.4,Boussinesq,F,0.92,0.27928181595881113,0.016537593644281756,-0.35259103258811175
1.4,Boussinesq,F,0.93,0.27942956501197325,0.013044939671861044,-0.34601527543331984
1.4,Boussinesq,F,0.9400000000000001,0.27954271475224834,0.009617288135615354,-0.33953724912070243
1.4,Boussinesq,F,0.9500000000000001,0.27962191077468557,0.00625419468944699,-0.33308889667598296
1.4,Boussinesq,F,0.96,0.27966779864603725,0.0029555102020957236,-0.3267067216519608
1.4,Boussinesq,F,0.97,0.2796810209787275,-0.00027993974359219465,-0.32045637669799704
1.4,Boussinesq,F,0.98,0.2796621998511654,-0.0034536173318642227,-0.3143009930444582
1.4,Boussinesq,F,0.99,0.2796119486320902,-0.006565959604481364,-0.30817446403670323
1.4,Boussinesq,F,1.0,0.2795308806590758,-0.009617106612598292,-0.30211119242773393
1.4,Boussinesq,F,1.01,0.27941960649983827,-0.012608183453036048,-0.2961748915146775
1.4,Boussinesq,F,1.02,0.27927871699001505,-0.015540604442891848,-0.29033077740310254
1.4,Boussinesq,F,1.03,0.2791087944109804,-0.018414799001098103,-0.2845147043982974
1.4,Boussinesq,F,1.04,0.2789104210099931,-0.0212308985308578,-0.2787590439463191
1.4,Boussinesq,F,1.05,0.27868417644036325,-0.023989979880024492,-0.273125566326726
1.4,Boussinesq,F,1.06,0.2784306214123926,-0.026693409857392325,-0.2675815048957195
1.4,Boussinesq,F,1.07,0.2781503082432154,-0.029341609977938887,-0.26206467839378056
1.4,Boussinesq,F,1.08,0.2778437892128338,-0.03193470342526794,-0.25660549865227344
1.4,Boussinesq,F,1.09,0.27751161417471004,-0.03447371995098436,-0.25126379542639277
1.4,Boussinesq,F,1.1,0.27715431481381414,-0.0369599793337958,-0.24600874934623795
1.4,Boussinesq,F,1.11,0.27677241458803414,-0.039393894937909124,-0.24078014075774568
1.4,Boussinesq,F,1.12,0.27636643691505597,-0.04177558214895072,-0.23560649502272213
1.4,Boussinesq,F,1.1300000000000001,0.27593690294505513,-0.04410602483836357,-0.23054570927927287
1.4,Boussinesq,F,1.1400000000000001,0.2754843164182887,-0.046386496334536176,-0.22556883984767806
1.4,Boussinesq,F,1.1500000000000001,0.2750091730183644,-0.04861740163531714,-0.22061762031882148
1.4,Boussinesq,F,1.16,0.27451196838558234,-0.05079884874091256,-0.21571876356221376
1.4,Boussinesq,F,1.17,0.2739931960435462,-0.05293177690656137,-0.21092824672459543
1.4,Boussinesq,F,1.18,0.2734533328474511,-0.05501741367540447,-0.20621892926904195
1.4,Boussinesq,F,1.19,0.27289284777003814,-0.057056155491942206,-0.20153448486199776
1.4,Boussinesq,F,1.2,0.2723122097376123,-0.059048103372644434,-0.19689988813791315
1.4,Boussinesq,F,1.21,0.27171188570258525,-0.06099415325470048,-0.1923692129833121
1.4,Boussinesq,F,1.22,0.27109232667251826,-0.06289548763231068,-0.18791704904783657
1.4,Boussinesq,F,1.23,0.27045397594993903,-0.06475249423565721,-0.18348899272551122
1.4,Boussinesq,F,1.24,0.26979727678780513,-0.0665652674868209,-0.17910835450223273
1.4,Boussinesq,F,1.25,0.2691226706002026,-0.06833466132570187,-0.17482732528630818
1.4,Boussinesq,F,1.26,0.26843058356129107,-0.07006181399254707,-0.17062215201706366
1.4,Boussinesq,F,1.27,0.26772143432035167,-0.07174710436604315,-0.16644033286441484
1.4,Boussinesq,F,1.28,0.2669956414739702,-0.07339062064983537,-0.162303587695245
1.4,Boussinesq,F,1.29,0.26625362190735496,-0.07499317611994805,-0.1582622477818596
1.4,Boussinesq,F,1.3,0.26549577795157125,-0.07655586560547256,-0.15429414490890636
1.4,Boussinesq,F,1.31,0.2647225045952455,-0.07807905901812617,-0.15034865496987804
1.4,Boussinesq,F,1.32,0.2639341967712087,-0.07956283870487013,-0.14644597987434294
1.4,Boussinesq,F,1.33,0.2631312478211481,-0.08100797861561304,-0.14263461722787696
1.4,Boussinesq,F,1.34,0.26231403719889645,-0.08241553104942767,-0.13889391199324308
1.4,Boussinesq,F,1.35,0.2614829372001595,-0.0837858568554779,-0.1351750910860261
1.4,Boussinesq,F,1.36,0.2606383200617869,-0.08511903287114819,-0.1314969099865948
1.4,Boussinesq,F,1.37,0.2597805565427366,-0.0864157950552098,-0.12790606084776002
1.4,Boussinesq,F,1.3800000000000001,0.2589100041606827,-0.08767715408810339,-0.12438333119924039
1.4,Boussinesq,F,1.3900000000000001,0.2580270134609745,-0.0889034616791946,-0.12088177001272626
1.4,Boussinesq,F,1.4000000000000001,0.2571319349270988,-0.09009478948835792,-0.11741875652742184
1.4,Boussinesq,F,1.41,0.2562251176712073,-0.09125183680974303,-0.11403920757571218
1.4,Boussinesq,F,1.42,0.25530689819090396,-0.09237557363987214,-0.11072528390760894
1.4,Boussinesq,F,1.43,0.2543776061984099,-0.0934663424878952,-0.10743182566823517
1.4,Boussinesq,F,1.44,0.25343757134114603,-0.09452421015323687,-0.10417490453438116
1.4,Boussinesq,F,1.45,0.2524871219953451,-0.09554984057858285,-0.1009976937750956
1.4,Boussinesq,F,1.46,0.2515265745295744,-0.09654416402873878,-0.09788365946885591
1.4,Boussinesq,F,1.47,0.25055623871477034,-0.09750751376795996,-0.09478940042049189
1.4,Boussinesq,F,1.48,0.2495764242542152,-0.09843995203714861,-0.09172974778319798
1.4,Boussinesq,F,1.49,0.24858743967402738,-0.09934210872362392,-0.08874616440355254
1.4,Boussinesq,F,1.5,0.2475895820797427,-0.10021487532521967,-0.08582335537967722
1.4,Boussinesq,F,1.51,0.24658314216752297,-0.10105857583121747,-0.0829196442922786
1.4,Boussinesq,F,1.52,0.24556841056311834,-0.10187326821106524,-0.08004868707081059
1.4,Boussinesq,F,1.53,0.24454567680330166,-0.10265954957263368,-0.0772502704439404
1.4,Boussinesq,F,1.54,0.24351521957166566,-0.10341827361994405,-0.07451027391818243
1.4,Boussinesq,F,1.55,0.24247731133090278,-0.10414975505099733,-0.07178871081405802
1.4,Boussinesq,F,1.56,0.24143222447064575,-0.1048540478362252,-0.06909812531894488
1.4,Boussinesq,F,1.57,0.2403802303741783,-0.10553171755737623,-0.0664766633327929
1.4,Boussinesq,F,1.58,0.2393215901194982,-0.10618358110288106,-0.06391131593774801
1.4,Boussinesq,F,1.59,0.23825655875212068,-0.10680994387613119,-0.0613637501896136
1.4,Boussinesq,F,1.6,0.23718539124197557,-0.10741085610667334,-0.058845460146006445
1.4,Boussinesq,F,1.61,0.2361083416299872,-0.10798685307905131,-0.056392986993092364
1.4,Boussinesq,F,1.62,0.23502565418039453,-0.10853871584653518,-0.05399437239628213
1.4,Boussinesq,F,1.6300000000000001,0.23393756731305648,-0.10906674052697696,-0.05161290033468546
1.4,Boussinesq,F,1.6400000000000001,0.232844319369855,-0.10957097385322889,-0.04925907443862343
1.4,Boussinesq,F,1.6500000000000001,0.23174614783599193,-0.11005192201574943,-0.0469678679887231
1.4,Boussinesq,F,1.6600000000000001,0.23064328092954003,-0.11051033121300335,-0.04472831412281142
1.4,Boussinesq,F,1.67,0.22953594121173185,-0.11094648829820564,-0.04250527626012879
1.4,Boussinesq,F,1.68,0.22842435116357596,-0.11136043673820595,-0.040308325373938914
1.4,Boussinesq,F,1.69,0.22730873247696773,-0.11175265480568441,-0.038170904224799074
1.4,Boussinesq,F,1.7,0.22618929806746227,-0.11212385482270193,-0.036082980220530914
1.4,Boussinesq,F,1.71,0.22506625538051367,-0.11247431441009503,-0.034010958184893525
1.4,Boussinesq,F,1.72,0.2239398117792604,-0.1128040739863998,-0.03196353225947135
1.4,Boussinesq,F,1.73,0.22281017390078567,-0.11311358505528446,-0.029972652542653577
1.4,Boussinesq,F,1.74,0.22167754007815468,-0.11340352703725287,-0.028029165438425707
1.4,Boussinesq,F,1.75,0.22054210336004063,-0.11367416836405297,-0.026100978689491683
1.4,Boussinesq,F,1.76,0.21940405671087362,-0.1139255466110427,-0.024195963478668148
1.4,Boussinesq,F,1.77,0.21826359242781976,-0.11415808763362634,-0.02234461548749067
1.4,Boussinesq,F,1.78,0.21712089495820108,-0.11437243892079252,-0.020538606776909774
1.4,Boussinesq,F,1.79,0.21597614364940393,-0.11456885976916453,-0.018747309158317016
1.4,Boussinesq,F,1.8,0.2148295177628178,-0.11474738510395888,-0.016977822782492602
1.4,Boussinesq,F,1.81,0.21368119594732474,-0.1149084162248144,-0.015259227467634418
1.4,Boussinesq,F,1.82,0.21253134943832153,-0.11505256965331156,-0.013583969523445205
1.4,Boussinesq,F,1.83,0.21138014455425852,-0.1151800956152833,-0.011922845699530171
1.4,Boussinesq,F,1.84,0.21022774752601583,-0.11529102656730217,-0.010282235099001724
1.4,Boussinesq,F,1.85,0.20907432402291246,-0.11538574031726334,-0.008689840467912546
1.4,Boussinesq,F,1.86,0.20792003271967058,-0.11546482337666042,-0.0071388328833243975
1.4,Boussinesq,F,1.87,0.20676502755537926,-0.11552851697492983,-0.005601394687637651
1.4,Boussinesq,F,1.8800000000000001,0.20560946238017197,-0.11557685127041317,-0.004083231995721803
1.4,Boussinesq,F,1.8900000000000001,0.204453490529971,-0.11561018161484427,-0.0026107094430294353
1.4,Boussinesq,F,1.9000000000000001,0.2032972587478751,-0.11562906545927376,-0.0011776753069625556
1.4,Boussinesq,F,1.9100000000000001,0.2021409092207855,-0.11563373512098352,0.00024234196826977694
1.4,Boussinesq,F,1.92,0.20098458404545547,-0.11562421861990835,0.001644263111800548
1.4,Boussinesq,F,1.93,0.1998284248483874,-0.11560084985874752,0.003003022524161736
1.4,Boussinesq,F,1.94,0.1986725670482805,-0.11556415816942511,0.004324140397393705
1.4,Boussinesq,F,1.95,0.1975171416849989,-0.11551436705079965,0.005632781762709982
1.4,Boussinesq,F,1.96,0.19636227970726453,-0.11545150253417091,0.006924449940726163
1.4,Boussinesq,F,1.97,0.19520811163431548,-0.11537587805198513,0.008175339244864688
1.4,Boussinesq,F,1.98,0.1940547621462248,-0.11528799574927362,0.009390382123353191
1.4,Boussinesq,F,1.99,0.19290235171933,-0.11518807040951806,0.01059347668856958
1.4,Boussinesq,F,2.0,0.19175100073803444,-0.11507612621550223,0.011780666476202128
1.4,Boussinesq,F,2.0100000000000002,0.19060082919501992,-0.11495245707999402,0.012929366590341829
1.4,Boussinesq,F,2.02,0.18945195159643458,-0.11481753888369539,0.01404396366480043
1.4,Boussinesq,F,2.0300000000000002,0.18830447841734602,-0.11467157780669801,0.015147128471415527
1.4,Boussinesq,F,2.04,0.18715852004030062,-0.11451459631426708,0.016235404236032203
1.4,Boussinesq,F,2.05,0.18601418649106075,-0.11434686972197738,0.01728738778980965
1.4,Boussinesq,F,2.06,0.18487158264586107,-0.11416884855847087,0.018306960044167653
1.4,Boussinesq,F,2.07,0.18373080951989132,-0.11398073052109403,0.01931560392982501
1.4,Boussinesq,F,2.08,0.18259196803543917,-0.11378253647987435,0.02031032366387464
1.4,Boussinesq,F,2.09,0.1814551587902938,-0.11357452404781654,0.021270858852773245
1.4,Boussinesq,F,2.1,0.18032047755448283,-0.11335711930281889,0.02220062296931502
