Tw,z,F_i,G_i,minus_G_i,H_i,T_i,F_c,G_c,H_c,T_c,rho_c,dF_c_minus_i,dG_c_minus_i_raw,dG_c_minus_minus_Gi,dH_c_minus_i,dT_c_minus_i
1.5,7.36,0.0013850671387174766,0.9999503906470599,-0.9999503906470599,-1.4457864961444817,1.0006126079545024,0.003384077408121924,-0.9955752874141908,-0.8896753893455942,1.0146851304673394,0.9855274015294027,0.0019990102694044474,-1.9955256780612507,0.00437510323286916,0.5561111067988875,0.014072522512837082
1.5,7.37,0.0013709623741905836,0.9999511038272251,-0.9999511038272251,-1.4458140561875241,1.0006062581060937,0.0033548777125427826,-0.9956136890537886,-0.8896625021259507,1.0145935802889718,0.9856163289690683,0.001983915338352199,-1.9955647928810136,0.004337414773436521,0.5561515540615735,0.013987322182878126
1.5,7.38,0.001357000061325377,0.9999518067580485,-0.9999518067580485,-1.4458413355761424,1.00059997401242,0.0033259220762736153,-0.9956517659183355,-0.8896495196349747,1.0145025811463542,0.9857047370643781,0.0019689220149482385,-1.995603572676384,0.004300040839713026,0.5561918159411676,0.013902607133934097
1.5,7.390000000000001,0.0013431787800247108,0.9999524995866492,-0.9999524995866492,-1.4458683371434353,1.000593754994179,0.00329721748997435,-0.9956895087743947,-0.8896364406130514,1.0144121502377053,0.9857926088184885,0.001954038709949639,-1.995642008361044,0.0042629908122545634,0.556231896530384,0.013818395243526238
1.5,7.4,0.001329497135681014,0.9999531824562939,-0.9999531824562939,-1.4458950636706573,1.0005876003848984,0.003268750096907765,-0.9957269361214872,-0.8896232717505766,1.01432225750846,0.9858799731520822,0.0019392529612267512,-1.995680118577781,0.004226246334806727,0.5562717919200807,0.0137346571235617
1.5,7.41,0.0013159537346061096,0.9999538555101147,-0.9999538555101147,-1.4459215179371976,1.0005815095185642,0.003240532461513847,-0.9957640313135981,-0.8896100097118231,1.0142329328334336,0.9859668007489448,0.0019245787269077375,-1.9957178868237129,0.0041898241965165894,0.5563115082253745,0.01365142331486946
1.5,7.42,0.001302547184445183,0.999954518891038,-0.999954518891038,-1.445947702719728,1.0005754817298367,0.0032125461353350888,-0.9958008189475813,-0.8895966626959295,1.0141441355189067,0.9860531308878796,0.0019099989508899059,-1.9957553378386192,0.004153699943456712,0.5563510400237985,0.013568653789070018
1.5,7.43,0.0012892761196606167,0.9999551727379459,-0.9999551727379459,-1.4459736207403846,1.0005695163668686,0.0031848066238476316,-0.995837278471288,-0.8895832263711879,1.014055902222055,0.9861389276555119,0.001895530504187015,-1.9957924512092338,0.004117894266657873,0.5563903943691967,0.013486385855186356
1.5,7.44,0.0012761391995261572,0.9999558171860424,-0.9999558171860424,-1.4459992746708994,1.0005636127902615,0.003157295383506056,-0.9958734345961537,-0.8895697087150757,1.0139681917827321,0.9862242308033612,0.0018811561839798987,-1.995829251782196,0.004082382589888689,0.5564295659558237,0.013404578992470606
1.5,7.45,0.0012631350842472891,0.9999564523703994,-0.9999564523703994,-1.4460246671811168,1.000557770361082,0.003130024226348896,-0.9959092716849183,-0.8895561068904598,1.013881032581346,0.9863090124627295,0.001866889142101607,-1.9958657240553177,0.004047180685481155,0.5564685602906569,0.013323262220264143
1.5,7.46,0.001250262435255591,0.9999570784259016,-0.9999570784259016,-1.446049800938386,1.000551988441014,0.003102980221642434,-0.9959448069783898,-0.8895424267494721,1.01379439620762,0.986393300003214,0.001852717786386843,-1.9959018854042916,0.004012271447511817,0.5565073741889138,0.013242407766606012
1.5,7.47,0.0012375199395407751,0.9999576954836551,-0.9999576954836551,-1.4460746785581449,1.0005462664045617,0.003076169760933419,-0.9959800320446657,-0.8895286674568899,1.013708298702904,0.986477077557277,0.0018386498213926437,-1.9959377275283208,0.0039776634389894205,0.556546011101255,0.013162032298342341
1.5,7.48,0.001224906308237446,0.9999583036712556,-0.9999583036712556,-1.4460993026068407,1.0005406036383078,0.003049585263633003,-0.996014957010112,-0.8895148328741486,1.0136227238292164,0.9865603606657978,0.001824678955395557,-1.9959732606813676,0.0039433466611435986,0.5565844697326922,0.013082120190908597
1.5,7.49,0.0012124202534235552,0.9999589031161668,-0.9999589031161668,-1.4461236756490121,1.0005349995293047,0.0030232279559518215,-0.9960495803027375,-0.8895009238764696,1.0135376756655936,0.9866431451039022,0.0018108077025282662,-1.9960084834189042,0.003909322813429261,0.5566227517725425,0.013002676136288915
1.5,7.5,0.0012000604883036223,0.9999594939456845,-0.9999594939456845,-1.4461478002469075,1.0005294534651714,0.0029970953643811797,-0.9960839052630077,-0.8894869425422378,1.0134531497072465,0.9867254350029573,0.0017970348760775574,-1.9960433992086921,0.0038755886826767894,0.5566608577046697,0.012923696242075122
1.5,7.51,0.001187825750434173,0.9999600762835732,-0.9999600762835732,-1.4461716789133736,1.0005239648457047,0.0029711837775241246,-0.9961179368720852,-0.8894728912907952,1.0133691385138084,0.9868072373573411,0.0017833580270899517,-1.9960780131556584,0.0038421394114880325,0.5566987876225784,0.012845173668103671
1.5,7.5200000000000005,0.0011757148008619983,0.9999606502502483,-0.9999606502502483,-1.446195314113651,1.0005185330824191,0.0029454956103700486,-0.9961516719786264,-0.8894587706538586,1.0132856489756144,0.9868885452102815,0.0017697808095080503,-1.9961123222288748,0.0038089782716218545,0.5567365434597924,0.012767115893195236
1.5,7.53,0.0011637264015881149,0.9999612159659939,-0.9999612159659939,-1.4462187083110518,1.0005131575873027,0.002920022430777522,-0.9961851218252881,-0.8894445845318688,1.0132026626624377,0.9869693762669903,0.0017562960291894073,-1.996146337791282,0.003776094140705788,0.556774123779183,0.012689505075135
1.5,7.54,0.001151859315647821,0.9999617735509427,-0.9999617735509427,-1.446241863966788,1.0005078377728618,0.002894771318206826,-0.9962182770710012,-0.8894303320519517,1.0131201974006885,0.9870497129221683,0.001742912002559005,-1.9961800506219438,0.0037434964799415438,0.5568115319148363,0.012612359627826697
1.5,7.55,0.0011401123292733562,0.9999623231219288,-0.9999623231219288,-1.4462647834950684,1.0005025730631698,0.002869729349293001,-0.9962511549100999,-0.8894160182913442,1.0130382240581042,0.9871295833183128,0.0017296170200196447,-1.9962134780320286,0.00371116821182893,0.5568487652037242,0.012535650994934366
1.5,7.5600000000000005,0.0011284842515445332,0.9999628647925906,-0.9999628647925906,-1.4462874692638517,1.0004973628936653,0.0028449080383098325,-0.9962837401220266,-0.8894016411386176,1.0129567709515037,0.9872089596288172,0.0017164237867652993,-1.9962466049146173,0.0036791246705639713,0.556885828125234,0.012459408057838406
1.5,7.57,0.0011169738925055376,0.999963398676437,-0.999963398676437,-1.4463099236391492,1.0004922067002637,0.0028202908471016952,-0.9963160546860332,-0.8893872064850336,1.0128758002018383,0.9872878785342956,0.0017033169545961576,-1.9962794533624701,0.003647343990403784,0.5569227171541157,0.012383593501574586
1.5,7.58,0.0011055800631493214,0.9999639248868404,-0.9999639248868404,-1.446332148985049,1.0004871039193537,0.002795891547687459,-0.996348080392242,-0.8893727116981595,1.0127953455760434,0.9873663068931603,0.0016903114845381378,-1.9963120052790824,0.003615844494598397,0.5569594372868895,0.012308241656689756
1.5,7.59,0.001094301596559946,0.9999644435340914,-0.9999644435340914,-1.446354147620926,1.0004820539983104,0.002771693620679644,-0.996379839186171,-0.889358162526882,1.012715369117629,0.9874442814779164,0.001677392024119698,-1.9963442827202624,0.003584604347920406,0.556995985094044,0.012233315119318577
1.5,7.6000000000000005,0.0010831373480383534,0.9999649547254338,-0.9999649547254338,-1.446375921821235,1.0004770563955274,0.002747707842454551,-0.9964113168319054,-0.8893435573183354,1.0126358976582663,0.9875217759043631,0.0016645704944161974,-1.9963762715573392,0.003553637893528361,0.5570323645028997,0.012158841262738918
1.5,7.61,0.0010720861738592819,0.9999654585679817,-0.9999654585679817,-1.4463974738584642,1.0004721105698797,0.0027239222113532107,-0.9964425292798423,-0.8893289004314665,1.012556903804992,0.9875988166612607,0.0016518360374939288,-1.996407987847824,0.0035229292881393537,0.5570685734269977,0.012084793235112246
1.5,7.62,0.0010611469311670447,0.9999659551687271,-0.9999659551687271,-1.4464188060033416,1.000467215980675,0.00270034313729524,-0.9964734680822429,-0.8893141914009665,1.0124784040262362,0.9876753874683999,0.0016391962061281951,-1.99643942325097,0.0034924870864841973,0.5571046146023751,0.012011188045561338
1.5,7.63,0.0010503184981386817,0.999966444631784,-0.999966444631784,-1.4464399204840725,1.0004623720976507,0.0026769629468506723,-0.9965041434487295,-0.8892994333084809,1.012400381096839,0.9877515049101381,0.0016266444487119905,-1.9964705880805136,0.0034623011830544614,0.5571404871755916,0.011938008999188288
1.5,7.640000000000001,0.0010395997745494745,0.9999669270583602,-0.9999669270583602,-1.4464608194852395,1.0004575784012273,0.0026537838683444535,-0.9965345524719138,-0.8892846267525071,1.0123228414913943,0.987827162456159,0.001614184093794979,-1.996501479530274,0.0034323745864464072,0.5571761927327324,0.011865263090167
1.5,7.65,0.001028989661157195,0.9999674025495358,-0.9999674025495358,-1.4464815051894444,1.0004528343723105,0.002630802367051928,-0.9965646998752461,-0.8892697737085995,1.0122457778245448,0.9879023671001497,0.001601812705894733,-1.9965321024247817,0.0034027026742896593,0.5572117314808449,0.011792943452234361
1.5,7.66,0.0010184870595159132,0.9999678712062807,-0.9999678712062807,-1.446501979777678,1.0004481394922,0.00260801668468332,-0.9965945880294584,-0.8892548757830531,1.0121691870498863,0.9879771216061662,0.0015895296251674067,-1.9965624592357392,0.0033732831768222837,0.5572471039946248,0.011721047557686326
1.5,7.67,0.0010080908911997465,0.9999683331268779,-0.9999683331268779,-1.4465222453905,1.0004434932520962,0.0025854272268995924,-0.9966242164389275,-0.8892399340518903,1.0120930713113487,0.9880514236742279,0.0015773363356998459,-1.9965925495658055,0.003344116687950427,0.5572823113386097,0.011649578059252486
1.5,7.68,0.0009978000987745038,0.9999687884068392,-0.9999687884068392,-1.4465423041261187,1.0004388951535552,0.002563028442527146,-0.9966535924918932,-0.8892249508818587,1.0120174182920585,0.9881252851237088,0.0015652283437526423,-1.9966223808987325,0.003315195914946001,0.55731735324426,0.011578523138503272
1.5,7.69,0.0009876136257964512,0.9999692371415501,-0.9999692371415501,-1.446562158080746,1.0004343446986201,0.002540824492901557,-0.9966827107218179,-0.8892099265182571,1.011942239235865,0.9881986947744341,0.0015532108671051058,-1.996651947863368,0.0032865264197321498,0.5573522315624888,0.011507894537244878
1.5,7.7,0.0009775304165503971,0.9999696794262968,-0.9999696794262968,-1.4465818093491218,1.0004298413896942,0.0025188062054933326,-0.9967115833047663,-0.8891948639654068,1.0118675128865846,0.9882716731830535,0.0015412757889429354,-1.996681262731063,0.003258096121530496,0.557386945383715,0.011437671496890456
1.5,7.71,0.0009675494343725333,0.9999701153538576,-0.9999701153538576,-1.4466012599875542,1.0004253847385765,0.002496981334477821,-0.9967402000210183,-0.8891797627358963,1.011793259252013,0.9883442006119597,0.0015294319001052875,-1.9967103153748758,0.0032299153328393393,0.5574214972516579,0.01136787451343646
1.5,7.72,0.0009576696629962848,0.9999705450143688,-0.9999705450143688,-1.4466205120112379,1.0004209742671026,0.0024753372465978595,-0.9967685776198195,-0.8891646264270817,1.0117194485265977,0.9884163059792266,0.0015176675836015747,-1.9967391226341884,0.0032019673945492544,0.5574558855841562,0.01129847425949504
1.5,7.73,0.0009478900871527935,0.9999709684978415,-0.9999709684978415,-1.4466395674333623,1.0004166094975966,0.002453885121994745,-0.9967967013518316,-0.8891494540302873,1.0116461092651448,0.988487961196624,0.0015059950348419514,-1.9967676698496732,0.0031742671460098792,0.557490113403075,0.011229499767548168
1.5,7.74,0.0009382096922391269,0.9999713858941988,-0.9999713858941988,-1.4466584282657713,1.000412289952712,0.0024326099690002816,-0.9968245910788284,-0.8891342494427503,1.0115732057319304,0.9885592009887643,0.0014944002767611547,-1.996795976973027,0.0031467948153703906,0.557524178823021,0.011160915779218517
1.5,7.75,0.0009286274817774407,0.9999717972910214,-0.9999717972910214,-1.4466770964837825,1.0004080151640162,0.0024115234297029677,-0.9968522314440823,-0.8891190116721013,1.0115007677200027,0.9886299960543516,0.001482895947925527,-1.9968240287351038,0.0031195658469390652,0.5575580848116812,0.011092752555986518
1.5,7.76,0.0009191424791047629,0.9999722027733728,-0.9999722027733728,-1.446695574022817,1.0004037846728033,0.0023906118289826798,-0.9968796405613,-0.8891037441505065,1.0114287625052192,0.9887003781888591,0.001471469349877917,-1.9968518433346727,0.00309256221207288,0.5575918298723104,0.01102497783241585
1.5,7.7700000000000005,0.0009097537085623864,0.9999726024261929,-0.9999726024261929,-1.4467138628162763,1.0003995980208564,0.002369884030408067,-0.996906806749962,-0.8890884464510603,1.0113572130994877,0.9887703247157535,0.0014601303218456808,-1.996879409176155,0.003065795676230887,0.557625416365216,0.010957615078631244
1.5,7.78,0.0009004601950997131,0.9999729963343419,-0.9999729963343419,-1.4467319647963368,1.0003954547502583,0.0023493298975102994,-0.9969337434404888,-0.8890731212340273,1.0112860953619607,0.9888398590530199,0.0014488697024105863,-1.9969067397748308,0.003039252893853095,0.5576588435623095,0.010890640611702418
1.5,7.79,0.0008912609809057018,0.9999733845804951,-0.9999733845804951,-1.446749881860467,1.0003913544115508,0.0023289548884024114,-0.9969604434542475,-0.8890577687167177,1.0112154239502456,0.9889089666903683,0.0014376939074967096,-1.9969338280347426,0.0030129411262476147,0.5576921131437492,0.010824069538694747
1.5,7.8,0.0008821551274139007,0.9999737672449281,-0.9999737672449281,-1.4467676158674254,1.0003872965646952,0.0023087522401229604,-0.9969869157599686,-0.8890423909971251,1.0111451830933544,0.9889776628720532,0.0014265971127090597,-1.9969606830048967,0.002986851484959585,0.5577252248703003,0.010757886528659277
1.5,7.8100000000000005,0.0008731416970679693,0.9999741444077949,-0.9999741444077949,-1.4467851686739421,1.0003832807701454,0.0022887241581787347,-0.9970131574764366,-0.889026988807638,1.0110753793656027,0.9890459409934876,0.0014155824611107653,-1.9969873018842315,0.002960986931358267,0.5577581798663042,0.010692098595457278
1.5,7.82,0.0008642197528663309,0.9999745161491782,-0.9999745161491782,-1.4468025421356296,1.0003793065886286,0.0022688671102596147,-0.9970391733014368,-0.8890115636745216,1.0110060049640153,0.9891138085135242,0.001404647357393284,-1.997013689450615,0.00293534284774144,0.557790978461108,0.010626698375386656
1.5,7.83,0.0008553883742006417,0.9999748825471214,-0.9999748825471214,-1.4468197380751298,1.0003753735888932,0.0022491801872191446,-0.9970649644672428,-0.8889961167361898,1.0109370586326822,0.9891812664900475,0.001393791813018503,-1.9970398470143642,0.002909918079878615,0.5578236213389399,0.01056168504378907
1.5,7.84,0.000846646659148911,0.9999752436773828,-0.9999752436773828,-1.446836758277533,1.0003714813488127,0.002229662946252223,-0.9970905315892131,-0.8889806490314891,1.010868540246807,0.9892483148756877,0.0013830162871033122,-1.997065775266596,0.0028847120881696497,0.5578561092460439,0.010497058897994238
1.5,7.8500000000000005,0.0008379937068044119,0.9999755996155991,-0.9999755996155991,-1.446853604525893,1.0003676294467543,0.0022103115092628077,-0.9971158798182961,-0.8889651620230947,1.010800441024472,0.989314962097241,0.0013723178024583958,-1.9970914794338952,0.0028597197973030397,0.5578884425027983,0.010432811577717693
1.5,7.86,0.0008294286167660013,0.9999759504373443,-0.9999759504373443,-1.446870278602246,1.0003638174613332,0.002191128373097612,-0.9971410058881172,-0.888949656449949,1.0107327683239256,0.9893812007878963,0.0013616997563316107,-1.9971169563254616,0.0028349445492271697,0.557920622152297,0.010368950862592374
1.5,7.87,0.000820950504217141,0.99997629621629,-0.99997629621629,-1.4468867822573142,1.000360044978772,0.002172106838640313,-0.9971659186703142,-0.8889341340539912,1.0106655061884782,0.989447046403413,0.001351156334423172,-1.9971422148866043,0.002810377545975795,0.5579526482033229,0.010305461209706213
