z,F_chapman,G_chapman,H_chapman,T_chapman,F_sutherland,G_sutherland,H_sutherland,T_sutherland,dF_suth_minus_chap,dG_suth_minus_chap,dH_suth_minus_chap,dT_suth_minus_chap
6.82,0.005392451669677354,-0.9929245560973167,-0.8901547890546634,1.0205584738218345,0.0052365547587485415,-0.9931036998458249,-0.8423726907589324,1.0205642961761952,-0.0001558969109288124,-0.0001791437485082481,0.04778209829573099,5.8223543606406025e-06
6.83,0.005346341569538822,-0.9929856240107234,-0.8901512610335816,1.0204312958750617,0.005199232250533791,-0.9931532142178894,-0.8423586757803007,1.0204544873305597,-0.00014710931900503103,-0.0001675902071659463,0.047792585253280895,2.3191455498006164e-05
6.84,0.005300629330903131,-0.9930461548833405,-0.890147459508454,1.0203049085028884,0.00516190974231904,-0.9932027285899538,-0.8423446608016688,1.020344678484924,-0.000138719588584091,-0.0001565737066133721,0.047802798706785166,3.976998203558679e-05
6.8500000000000005,0.0052552887115601575,-0.9931061843049747,-0.8901434045993175,1.0201792613706573,0.005124587234104286,-0.9932522429620182,-0.8423306458230371,1.0202348696392884,-0.00013070147745587127,-0.00014605865704353516,0.04781275877628044,5.560826863115764e-05
6.86,0.0052103333668809,-0.9931656940171315,-0.8901390890808893,1.0200543834843288,0.005087264725889535,-0.9933017573340827,-0.8423166308444053,1.0201250607936527,-0.00012306864099136464,-0.0001360633169511516,0.04782245823648401,7.067730932397431e-05
6.87,0.005165749938331583,-0.9932247022028955,-0.8901345240142076,1.0199302499288572,0.005049942217674784,-0.9933512717061471,-0.8423026158657735,1.0200152519480172,-0.00011580772065679888,-0.00012656950325162786,0.04783190814843408,8.500201916006311e-05
6.88,0.0051215395634640485,-0.9932832074903407,-0.8901297106416495,1.0198068647183562,0.0050126197094600335,-0.9934007860782115,-0.8422886008871417,1.0199054431023817,-0.00010891985400401493,-0.00011757858787075914,0.04784110975450773,9.85783840254939e-05
6.890000000000001,0.005077701205710592,-0.9933412114348724,-0.8901246516071156,1.0196842274582647,0.00497529720124528,-0.9934503004502759,-0.8422745859085099,1.019795634256746,-0.00010240400446531218,-0.00010908901540351845,0.047850065698605726,0.00011140679848131718
6.9,0.005034224053769797,-0.9933987287610344,-0.8901193559727052,1.019562318079646,0.004937974693030529,-0.9934998148223404,-0.8422605709298782,1.0196858254111105,-9.624936073926796e-05,-0.0001010860613059883,0.047858785042827034,0.00012350733146448967
6.91,0.004991118821371323,-0.9934557451916395,-0.8901138187590419,1.0194411599600635,0.004900652184815778,-0.9935493291944048,-0.8422465559512464,1.0195760165654748,-9.046663655554437e-05,-9.35840027652679e-05,0.04786726280779552,0.0001348566054113487
6.92,0.004948363308515021,-0.9935122907700294,-0.890108056309207,1.0193207099510635,0.004863329676601027,-0.9935988435664692,-0.8422325409726146,1.0194662077198393,-8.503363191399334e-05,-8.655279643976499e-05,0.0478755153365924,0.00014549776877581522
6.93,0.0049059794397279845,-0.9935683361338361,-0.8901020565719104,1.0192010142728885,0.004826007168386277,-0.9936483579385337,-0.8422185259939828,1.0193563988742036,-7.997227134170712e-05,-8.002180469757203e-05,0.0478835305779276,0.00015538460131514498
6.94,0.004863938574585785,-0.993623919971745,-0.8900958396899907,1.0190820164245775,0.004788684660171523,-0.993697872310598,-0.842204511015351,1.019246590028568,-7.525391441426214e-05,-7.395233885298946e-05,0.047891328674639744,0.00016457360399058096
6.95,0.004822260047501583,-0.993679016415451,-0.8900893953647903,1.0189637574480734,0.004751362151956772,-0.9937473866826625,-0.8421904960367192,1.0191367811829326,-7.08978955448105e-05,-6.837026721151496e-05,0.04789889932807101,0.0001730237348591679
6.96,0.004780923409722135,-0.9937336531103612,-0.8900827382635178,1.018846197254966,0.004714039643742021,-0.993796901054727,-0.8421764810580875,1.0190269723372969,-6.688376598011376e-05,-6.324794436574077e-05,0.04790625720543029,0.00018077508233083073
6.97,0.004739937962062352,-0.9937878176878513,-0.8900758644483552,1.0187293564808706,0.004676717135527271,-0.9938464154267913,-0.8421624660794557,1.0189171634916614,-6.322082653508095e-05,-5.8597738940013855e-05,0.04791339836889952,0.00018780701079079698
6.98,0.004699294220182105,-0.9938415230339904,-0.8900687816772138,1.0186132174001707,0.004639394627312517,-0.9938959297988558,-0.8421484511008239,1.0188073546460257,-5.9899592869588035e-05,-5.440676486534457e-05,0.04792033057638989,0.00019413724585493064
6.99,0.004658990839171609,-0.9938947710898317,-0.8900614926677816,1.018497778947995,0.004602072119097766,-0.9939454441709202,-0.8421344361221921,1.0186975458003902,-5.6918720073842986e-05,-5.067308108852586e-05,0.047927056545589486,0.0001997668523952001
7.0,0.004619028822680045,-0.9939475606382934,-0.8900539986744239,1.018383044852778,0.004564749610883016,-0.9939949585429846,-0.8421204211435603,1.0185877369547547,-5.427921179702866e-05,-4.739790469121541e-05,0.04793357753086358,0.00020469210197671117
7.01,0.004579396662498405,-0.9939999072649107,-0.8900463084181225,1.0182689929892896,0.004527427102668265,-0.994044472915049,-0.8421064061649286,1.018477928109119,-5.196955983014038e-05,-4.456565013832847e-05,0.04793990225319389,0.00020893511982933433
7.0200000000000005,0.004540105362187465,-0.994051796323803,-0.8900384171775642,1.0181556477422498,0.004490104594453511,-0.9940939872871135,-0.8420923911862968,1.0183681192634835,-5.000076773395423e-05,-4.219096331048444e-05,0.047946025991267405,0.0002124715212337147
7.03,0.00450113373281533,-0.9941032563788691,-0.8900303391355898,1.0180429666894215,0.00445278208623876,-0.994143501659178,-0.842078376207665,1.0182583104178478,-4.835164657657036e-05,-4.0245280308881526e-05,0.04795196292792481,0.00021534372842624272
7.04,0.004462502310657795,-0.9941542599993667,-0.8900220641515632,1.017930994169635,0.00441545957802401,-0.9941930160312423,-0.8420643612290332,1.0181485015722123,-4.704273263378498e-05,-3.8756031875641916e-05,0.04795770292252999,0.00021750740257719947
7.05,0.00442418457711431,-0.9942048428794273,-0.8900136093251365,1.0178196765359064,0.004378137069809259,-0.9942425304033068,-0.8420503462504014,1.0180386927265765,-4.604750730505085e-05,-3.768752387944829e-05,0.047963263074735085,0.00021901619067010714
7.0600000000000005,0.004386198452352029,-0.9942549811053591,-0.8900049662327807,1.017709052880239,0.0043408145615945045,-0.9942920447753713,-0.8420363312717697,1.017928883880941,-4.538389075752457e-05,-3.70636700121052e-05,0.047968634961011,0.00021983100070199768
7.07,0.004348524815865017,-0.9943047004305859,-0.8899961474661526,1.0175990847634815,0.0043034920533797545,-0.9943415591474356,-0.8420223162931378,1.0178190750353056,-4.5032762485262834e-05,-3.6858716849663686e-05,0.04797383117301479,0.0002199902718240665
7.08,0.004311172880507085,-0.994353988619884,-0.8899871495826547,1.0174897930814188,0.004266169545165004,-0.9943910735195001,-0.8420083013145061,1.0177092661896698,-4.500333534208142e-05,-3.708489961606887e-05,0.04797884826814858,0.0002194731082509893
7.09,0.00427413290625506,-0.9944028588391073,-0.8899779796995059,1.0173811588884412,0.004228847036950253,-0.9944405878915645,-0.8419942863358743,1.0175994573440343,-4.52858693048069e-05,-3.7729052457247114e-05,0.04798369336363162,0.00021829845559317995
7.1000000000000005,0.004237405003815081,-0.9944513110505281,-0.8899686394198054,1.01727318392068,0.004191524528735498,-0.9944901022636289,-0.8419802713572425,1.0174896484983986,-4.5880475079582324e-05,-3.879121310079725e-05,0.0479883680625629,0.0002164645777187335
7.11,0.004200988409480714,-0.9944993463857059,-0.889959130850778,1.017165868102296,0.0041542020205207475,-0.9945396166356933,-0.8419662563786108,1.0173798396527631,-4.6786388959966715e-05,-4.0270249987428564e-05,0.04799287447216727,0.00021397155046720684
7.12,0.004164874539869644,-0.9945469764453597,-0.8899494603571476,1.0170591948478278,0.0041168795123059975,-0.9945891310077578,-0.8419522413999789,1.0172700308071274,-4.799502756364614e-05,-4.215456239808901e-05,0.047997218957168686,0.00021083595929960453
7.13,0.004129071191816467,-0.9945941908977561,-0.88993962549411,1.016953182290642,0.004079557004091247,-0.9946386453798222,-0.8419382264213472,1.017160221961492,-4.951418772522042e-05,-4.4454482066025314e-05,0.048001399072762796,0.00020703967085000663
7.140000000000001,0.004093561503344786,-0.994641012411526,-0.8899296368099895,1.0168477960433275,0.004042234495876493,-0.9946881597518866,-0.8419242114427153,1.0170504131158564,-5.1327007468292794e-05,-4.71473403605982e-05,0.048005425367274146,0.00020261707252888783
7.15,0.004058361426660303,-0.9946874197475571,-0.8899194876615009,1.0167430717015389,0.004004911987661742,-0.9947376741239511,-0.8419101964640836,1.0169406042702207,-5.3449438998561145e-05,-5.025437639394337e-05,0.04800929119741726,0.00019753256868182412
7.16,0.004023448066266454,-0.9947334436293206,-0.8899091914514728,1.0166389617224862,0.003967589479446991,-0.9947871884960154,-0.8418961814854519,1.0168307954245852,-5.585858681946259e-05,-5.3744866694849236e-05,0.04801300996602098,0.00019183370209896466
7.17,0.003988839580452446,-0.9947790598741619,-0.889898740514013,1.0165355065258506,0.00393026697123224,-0.9948367028680799,-0.84188216650682,1.0167209865789495,-5.8572609220205324e-05,-5.764299391797234e-05,0.04801657400719295,0.0001854800530989298
7.18,0.003954514975303805,-0.9948242966465235,-0.8898881470901937,1.0164326624908229,0.00389294446301749,-0.9948862172401444,-0.8418681515281883,1.016611177733314,-6.157051228631487e-05,-6.192059362086777e-05,0.048019995562005424,0.0001785152424911285
7.19,0.003920486407774849,-0.9948691377915861,-0.8898774067422821,1.0163304573369023,0.003855621954802736,-0.9949357316122087,-0.8418541365495564,1.0165013688876783,-6.486445297211336e-05,-6.659382062257357e-05,0.048023270192725676,0.0001709115507759762
7.2,0.003886740959469286,-0.9949136006662589,-0.889866527487648,1.016228864681515,0.003818299446587985,-0.9949852459842732,-0.8418401215709247,1.0163915600420428,-6.844151288130105e-05,-7.164531801429064e-05,0.04802640591672336,0.0001626953605278203
7.21,0.003853282955874568,-0.9949576795832782,-0.8898555087954925,1.016127895360107,0.0037913470927891874,-0.9950208277047462,-0.8418230783226742,1.0163046145344172,-6.193586308538045e-05,-6.314812146801518e-05,0.048032430472818244,0.00017671917431028028
7.22,0.0038201072105227152,-0.9950013815599075,-0.8898443547244334,1.0160275395568015,0.0037643947389903896,-0.9950564094252192,-0.8418060350744238,1.0162176690267914,-5.5712471532325634e-05,-5.502786531175197e-05,0.0480383196500096,0.0001901294699899747
7.23,0.00378721056221369,-0.9950447109067885,-0.8898330683222527,1.0159277918231633,0.0037374423851915892,-0.9950919911456924,-0.8417889918261733,1.016130723519166,-4.976817702210092e-05,-4.728023890387956e-05,0.048044076496079446,0.0002029316960026062
7.24,0.0037545952030381214,-0.9950876647841689,-0.8898216500566565,1.0158286583313851,0.0037104900313927915,-0.9951275728661654,-0.8417719485779228,1.01604377801154,-4.4105171645329906e-05,-3.990808199649809e-05,0.048049701478733664,0.00021511968015497374
7.25,0.0037222508420590044,-0.9951302570128174,-0.8898101062872255,1.015730118050829,0.0036835376775939937,-0.9951631545866384,-0.8417549053296723,1.0159568325039146,-3.8713164465010736e-05,-3.289757382096692e-05,0.04805520095755311,0.0002267144530856413
7.26,0.0036901866985550864,-0.9951724753760659,-0.8897984343526373,1.0156321926785858,0.0036565853237951955,-0.9951987363071114,-0.8417378620814219,1.0158698869962888,-3.3601374759890945e-05,-2.6260931045518632e-05,0.04806057227121541,0.00023769431770293004
7.2700000000000005,0.0036583856850396653,-0.9952143427511095,-0.8897866435373881,1.0155348460978897,0.0036296329699963955,-0.9952343180275846,-0.8417208188331715,1.0157829414886632,-2.8752715043269764e-05,-1.9975276475014958e-05,0.04806582470421661,0.0002480953907735284
7.28,0.0036268637333531886,-0.9952558379716545,-0.8897747282190555,1.0154381148362672,0.0036026806161975978,-0.9952698997480576,-0.841703775584921,1.0156959959810374,-2.4183117155590888e-05,-1.4061776403062609e-05,0.04807095263413441,0.0002578811447702112
7.29,0.0035955993933940787,-0.9952969897204693,-0.8897626993908002,1.015341952933365,0.0035757282623987995,-0.9953054814685306,-0.8416867323366706,1.0156090504734119,-1.987113099527916e-05,-8.491748061278948e-06,0.04807596705412964,0.0002670975400469455
7.3,0.0035646086120129047,-0.9953377768162034,-0.8897505515066905,1.0152463970210368,0.0035487759086000018,-0.9953410631890036,-0.8416696890884201,1.015522104965786,-1.5832703412902924e-05,-3.286372800226367e-06,0.048080862418270365,0.0002757079447492927
7.3100000000000005,0.00353387332947348,-0.9953782234084192,-0.8897382938460144,1.0151514084307933,0.0035218235548012014,-0.9953766449094766,-0.8416526458401696,1.0154351594581605,-1.204977467227867e-05,1.578498942556017e-06,0.048085648005844805,0.00028375102736721836
7.32,0.0035034039096620397,-0.9954183157618081,-0.8897259234676066,1.0150570116103386,0.0034948712010024036,-0.9954122266299498,-0.8416356025919192,1.0153482139505348,-8.532708659636078e-06,6.089131858288965e-06,0.04809032087568743,0.00029120234019619495
7.33,0.0034731890012153063,-0.9954580690743807,-0.8897134466437658,1.0149631826828518,0.003467918847203606,-0.9954478083504228,-0.8416185593436687,1.0152612684429092,-5.270154011700456e-06,1.0260723957933315e-05,0.048094887300097144,0.0002980857600574094
7.34,0.003443232472945477,-0.9954974782668955,-0.8897008632358646,1.0148699316898897,0.003440966493404808,-0.9954833900708958,-0.8416015160954182,1.0151743229352834,-2.265979540669056e-06,1.4088195999684139e-05,0.04809934714044639,0.0003043912453937203
7.3500000000000005,0.0034135293821645867,-0.995536549993085,-0.889688176687401,1.0147772489081615,0.0034140141396060077,-0.9955189717913688,-0.8415844728471678,1.0150873774276579,4.847574414210305e-07,1.757820171621738e-05,0.048103703840233214,0.00031012851949641096
7.36,0.003384077408121924,-0.9955752874141908,-0.8896753893455942,1.0146851304673394,0.00338706178580721,-0.995554553511842,-0.8415674295989173,1.015000431920032,2.98437768528597e-06,2.073390234880179e-05,0.04810795974667692,0.0003153014526926512
7.37,0.0033548777125427826,-0.9956136890537886,-0.8896625021259507,1.0145935802889718,0.003360109432008412,-0.995590135232315,-0.8415503863506668,1.0149134864124065,5.2317194656295064e-06,2.355382147356533e-05,0.04811211577528385,0.00031990612343468783
7.38,0.0033259220762736153,-0.9956517659183355,-0.8896495196349747,1.0145025811463542,0.0033331570782096144,-0.995625716952788,-0.8415333431024163,1.0148265409047807,7.235001935999071e-06,2.6048965547476044e-05,0.0481161765325584,0.0003239597584265841
7.390000000000001,0.00329721748997435,-0.9956895087743947,-0.8896364406130514,1.0144121502377053,0.003306204724410814,-0.995661298673261,-0.8415162998541659,1.0147395953971552,8.987234436463962e-06,2.8210101133629983e-05,0.04812014075888549,0.000327445159449935
7.4,0.003268750096907765,-0.9957269361214872,-0.8896232717505766,1.01432225750846,0.003279252370612016,-0.9956968803937342,-0.8414992566059154,1.0146526498895294,1.0502273704251011e-05,3.005572775305332e-05,0.04812401514466125,0.0003303923810693554
7.41,0.003240532461513847,-0.9957640313135981,-0.8896100097118231,1.0142329328334336,0.003252300016813218,-0.9957324621142072,-0.841482213357665,1.0145657043819039,1.1767555299370923e-05,3.156919939095726e-05,0.04812779635415809,0.00033277154847022317
7.42,0.0032125461353350888,-0.9958008189475813,-0.8895966626959295,1.0141441355189067,0.00322534766301442,-0.9957680438346802,-0.8414651701094146,1.0144787588742783,1.2801527679331438e-05,3.277511290111779e-05,0.048131492586514946,0.0003346233553715994
7.43,0.0031848066238476316,-0.995837278471288,-0.8895832263711879,1.014055902222055,0.0031983953092156224,-0.9958036255551532,-0.8414481268611641,1.0143918133666525,1.35886853679908e-05,3.365291613477428e-05,0.048135099510023815,0.0003359111445975227
