r,z,U,V,W,T,rho,mu,kappa,Mr
9.0749999999999993e+00,3.2500000000000000e+00,7.9202178418372293e-02,-8.7800554714983448e-01,-7.6522260959484656e-01,1.1489119281823730e+00,8.7038873517663107e-01,1.1144217867976305e+00,1.5478080372189313e+00,1.3612500000000000e-01
9.0749999999999993e+00,3.5000000000000000e+00,6.7325108802093456e-02,-8.9937426113063457e-01,-7.8707641884807589e-01,1.1311858410659961e+00,8.8402803827320675e-01,1.1011914210268048e+00,1.5294325292038955e+00,1.3612500000000000e-01
9.0749999999999993e+00,3.7500000000000000e+00,5.6807511033948904e-02,-9.1719324588353790e-01,-8.0434444874366007e-01,1.1151828547245435e+00,8.9671392970528196e-01,1.0891602716404130e+00,1.5127225995005735e+00,1.3612500000000000e-01
9.0749999999999993e+00,4.0000000000000000e+00,4.7629703169455903e-02,-9.3199939112357499e-01,-8.1780601189748703e-01,1.1008285109885192e+00,9.0840670460290185e-01,1.0782972576967751e+00,1.4976350801344098e+00,1.3612500000000000e-01
9.0749999999999993e+00,4.2500000000000000e+00,3.9717718637226347e-02,-9.4426298382227014e-01,-8.2815539340297384e-01,1.0880273931098703e+00,9.1909450656544156e-01,1.0685519138171076e+00,1.4840998803015384e+00,1.3612500000000000e-01
9.0749999999999993e+00,4.5000000000000000e+00,3.2965718984350877e-02,-9.5439169458310769e-01,-8.3599433194178407e-01,1.0766702115172926e+00,9.2878951168413448e-01,1.0598595942906828e+00,1.4720272142926150e+00,1.3612500000000000e-01
9.0749999999999993e+00,4.7500000000000000e+00,2.7252390235447739e-02,-9.6273581790221263e-01,-8.4183303150636302e-01,1.0666399813772767e+00,9.3752345445439877e-01,1.0521462808103035e+00,1.4613142789031994e+00,1.3612500000000000e-01
9.0749999999999993e+00,5.0000000000000000e+00,2.2452408103859171e-02,-9.6959408487386223e-01,-8.4609637744870703e-01,1.0578171223699366e+00,9.4534298873854206e-01,1.0453327644720545e+00,1.4518510617667424e+00,1.3612500000000000e-01
9.0749999999999993e+00,5.2500000000000000e+00,1.8444020797397941e-02,-9.7521959052864049e-01,-8.4913291472592189e-01,1.0500834508551713e+00,9.5230526601063548e-01,1.0393380921112858e+00,1.4435251279323416e+00,1.3612500000000000e-01
9.0749999999999993e+00,5.5000000000000000e+00,1.5113691798536048e-02,-9.7982553943645068e-01,-8.5122490023951802e-01,1.0433251318763048e+00,9.5847398806698980e-01,1.0340822605429667e+00,1.4362253618652316e+00,1.3612500000000000e-01
9.0749999999999993e+00,5.7500000000000000e+00,1.2358602528536619e-02,-9.8359062806858821e-01,-8.5259833897754289e-01,1.0374347166049347e+00,9.6391607490499065e-01,1.0294882069537605e+00,1.4298447318802230e+00,1.3612500000000000e-01
9.0749999999999993e+00,6.0000000000000000e+00,1.0087662258993910e-02,-9.8666396309394855e-01,-8.5343235908448989e-01,1.0323124173858407e+00,9.6869899379136937e-01,1.0254831819653667e+00,1.4242821971741204e+00,1.3612500000000000e-01
9.0749999999999993e+00,6.2500000000000000e+00,8.2215276213979706e-03,-9.8916947062561178e-01,-8.5386759430565806e-01,1.0278667763039633e+00,9.7288872746313726e-01,1.0219996089672763e+00,1.4194439013434392e+00,1.3612500000000000e-01
9.0749999999999993e+00,6.5000000000000000e+00,6.6920066646813823e-03,-9.9120978926525760e-01,-8.5401345013192098e-01,1.0240148723943581e+00,9.7654831678547172e-01,1.0189755352323144e+00,1.4152437989337701e+00,1.3612500000000000e-01
9.0749999999999993e+00,6.7500000000000000e+00,5.4411168716731713e-03,-9.9286966456041803e-01,-8.5395425895198795e-01,1.0206821939346780e+00,9.7973689160291011e-01,1.0163547726482658e+00,1.4116038509003692e+00,1.3612500000000000e-01
9.0749999999999993e+00,7.0000000000000000e+00,4.4199831542456715e-03,-9.9421887779690254e-01,-8.5375440266236813e-01,1.0178022805609659e+00,9.8250909739448211e-01,1.0140868131001848e+00,1.4084539070835900e+00,1.3612500000000000e-01
9.0749999999999993e+00,7.2500000000000000e+00,3.5876985639877426e-03,-9.9531475055760654e-01,-8.5346251683710106e-01,1.0153162184118909e+00,9.8491482935646613e-01,1.0121265888460877e+00,1.4057313733973442e+00,1.3612500000000000e-01
9.0749999999999993e+00,7.5000000000000000e+00,2.9102241536557109e-03,-9.9620427018263902e-01,-8.5311490239645082e-01,1.0131720519641996e+00,9.8699919531074376e-01,1.0104341337328384e+00,1.4033807412956090e+00,1.3612500000000000e-01
9.0749999999999993e+00,7.7500000000000000e+00,2.3593717172375774e-03,-9.9692588166776042e-01,-8.5273826840230671e-01,1.0113241595276217e+00,9.8880264115028060e-01,1.0089741879881198e+00,1.4013530388723887e+00,1.3612500000000000e-01
9.0749999999999993e+00,8.0000000000000000e+00,1.9118908577217717e-03,-9.9751098977001829e-01,-8.5235191966043056e-01,1.0097326257350747e+00,9.9036118524149952e-01,1.0077157781436503e+00,1.3996052474217366e+00,1.3612500000000000e-01
9.0749999999999993e+00,8.2500000000000000e+00,1.5486672691972958e-03,-9.9798521199258206e-01,-8.5196948940983064e-01,1.0083626336306222e+00,9.9170672003135185e-01,1.0066317945208811e+00,1.3980997146123351e+00,1.3612500000000000e-01
9.0749999999999993e+00,8.5000000000000000e+00,1.2540300836852794e-03,-9.9836941930765133e-01,-8.5160030307556311e-01,1.0071838907695345e+00,9.9286734941317845e-01,1.0056985815253472e+00,1.3968035854518712e+00,1.3612500000000000e-01
9.0749999999999993e+00,8.7500000000000000e+00,1.0151609321313428e-03,-9.9868059737968129e-01,-8.5125044530099148e-01,1.0061700976794188e+00,9.9386773897013125e-01,1.0048955505096500e+00,1.3956882645967361e+00,1.3612500000000000e-01
9.0749999999999993e+00,9.0000000000000000e+00,8.2159474385931305e-04,-9.9893255696445615e-01,-8.5092358999657258e-01,1.0052984626695631e+00,9.9472946307359000e-01,1.0042048208946861e+00,1.3947289179092863e+00,1.3612500000000000e-01
9.0749999999999993e+00,9.2500000000000000e+00,6.6480135007661659e-04,-9.9913651827070860e-01,-8.5062164224363246e-01,1.0045492639396245e+00,9.9547133813847688e-01,1.0036108923051053e+00,1.3939040170904240e+00,1.3612500000000000e-01
9.0749999999999993e+00,9.5000000000000000e+00,5.3783702634167146e-04,-9.9930159049018952e-01,-8.5034523161576214e-01,1.0039054579077928e+00,9.9610973535702052e-01,1.0031003484269081e+00,1.3931949283707057e+00,1.3612500000000000e-01
9.0749999999999993e+00,9.7500000000000000e+00,4.3505577037685931e-04,-9.9943516448406722e-01,-8.5009408873066505e-01,1.0033523313914114e+00,9.9665886918629809e-01,1.0026615919195150e+00,1.3925855443326598e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.0000000000000000e+01,3.5187107626568742e-04,-9.9954323377490373e-01,-8.4986733045885299e-01,1.0028771945237342e+00,9.9713105997479523e-01,1.0022846088379178e+00,1.3920619567193304e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.0250000000000000e+01,2.8456004877761481e-04,-9.9963065652601424e-01,-8.4966367400739751e-01,1.0024691109205635e+00,9.9753697057229418e-01,1.0019607605055398e+00,1.3916121673688053e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.0500000000000000e+01,2.3010278882511267e-04,-9.9970136907039442e-01,-8.4948159588405914e-01,1.0021186615007176e+00,9.9788581773585094e-01,1.0016826005194626e+00,1.3912258340548092e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.0750000000000000e+01,1.8605100761221398e-04,-9.9975855974801409e-01,-8.4931944836125872e-01,1.0018177384265754e+00,9.9818555975118761e-01,1.0014437144870429e+00,1.3908940478986709e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.1000000000000000e+01,1.5042075923901312e-04,-9.9980481028807511e-01,-8.4917554335244261e-01,1.0015593658015702e+00,9.9844306203424871e-01,1.0012385801275467e+00,1.3906091390660371e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.1250000000000000e+01,1.2160500582330185e-04,-9.9984221069641033e-01,-8.4904821145871945e-01,1.0013375439951422e+00,9.9866424263909481e-01,1.0010624454814174e+00,1.3903645076130797e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.1500000000000000e+01,9.8302444268902166e-05,-9.9987245254376833e-01,-8.4893584223496255e-01,1.0011471147307645e+00,9.9885419963371425e-01,1.0009112231225352e+00,1.3901544765590768e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.1750000000000000e+01,7.9459635348900619e-05,-9.9989690466717684e-01,-8.4883691037407705e-01,1.0009836443478750e+00,9.9901732225753215e-01,1.0007813984439162e+00,1.3899741645054393e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.2000000000000000e+01,6.4223993107135995e-05,-9.9991667456603694e-01,-8.4874999144398655e-01,1.0008433229198364e+00,9.9915738767445028e-01,1.0006699502701935e+00,1.3898193753752688e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.2250000000000000e+01,5.1905626528625074e-05,-9.9993265817256516e-01,-8.4867376997583510e-01,1.0007228771686376e+00,9.9927764500529570e-01,1.0005742822312631e+00,1.3896865030989767e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.2500000000000000e+01,4.1946386998218710e-05,-9.9994558018146540e-01,-8.4860704204694515e-01,1.0006194953578833e+00,9.9938088817901582e-01,1.0004921635046078e+00,1.3895724493119552e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.2750000000000000e+01,3.3894774718299079e-05,-9.9995602671811579e-01,-8.4854871399051413e-01,1.0005307625660977e+00,9.9946951899336256e-01,1.0004216776954336e+00,1.3894745523547689e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.3000000000000000e+01,2.7385604521964008e-05,-9.9996447179272163e-01,-8.4849779846574580e-01,1.0004546049417173e+00,9.9954560163002715e-01,1.0003611787720701e+00,1.3893905260723196e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.3250000000000000e+01,2.2123534839971212e-05,-9.9997129871686918e-01,-8.4845340881307640e-01,1.0003892417195879e+00,9.9961090973057765e-01,1.0003092531083921e+00,1.3893184070949891e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.3500000000000000e+01,1.7869730287321173e-05,-9.9997681743789057e-01,-8.4841475238029329e-01,1.0003331439373113e+00,9.9966696701060997e-01,1.0002646868054175e+00,1.3892565094519687e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.3750000000000000e+01,1.4431064699566528e-05,-9.9998127856644137e-01,-8.4838112332152726e-01,1.0002849989297731e+00,9.9971508227147465e-01,1.0002264375713847e+00,1.3892033855158121e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.4000000000000000e+01,1.1651382775353645e-05,-9.9998488472622660e-01,-8.4835189523034749e-01,1.0002436798031649e+00,9.9975637956221541e-01,1.0001936105342706e+00,1.3891577924087093e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.4250000000000000e+01,9.4044292207885028e-06,-9.9998779973576790e-01,-8.4832651386104696e-01,1.0002082191974686e+00,9.9979182414874013e-01,1.0001654374440099e+00,1.3891186631166805e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.4500000000000000e+01,7.5881281509385456e-06,-9.9999015603541219e-01,-8.4830449011122500e-01,1.0001777867402599e+00,9.9982224486224658e-01,1.0001412587946186e+00,1.3890850816591924e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.4750000000000000e+01,6.1199555568734163e-06,-9.9999206069430824e-01,-8.4828539337807596e-01,1.0001516696763899e+00,9.9984835332381239e-01,1.0001205084601146e+00,1.3890562617501592e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.5000000000000000e+01,4.9331964284389865e-06,-9.9999360026841833e-01,-8.4826884535577496e-01,1.0001292562290152e+00,9.9987076047599832e-01,1.0001027004935690e+00,1.3890315284632904e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.5250000000000000e+01,3.9739177180242153e-06,-9.9999484472902567e-01,-8.4825451430839760e-01,1.0001100213089045e+00,9.9988999079445229e-01,1.0000874177867807e+00,1.3890103024816398e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.5500000000000000e+01,3.1985204479707266e-06,-9.9999585063936958e-01,-8.4824210982909820e-01,1.0000935142421139e+00,9.9990649450198188e-01,1.0000743023298264e+00,1.3889920865692034e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.5750000000000000e+01,2.5717603018765292e-06,-9.9999666372316298e-01,-8.4823137807958537e-01,1.0000793482320587e+00,9.9992065806358366e-01,1.0000630468458618e+00,1.3889764539525860e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.6000000000000000e+01,2.0651471390161918e-06,-9.9999732094130178e-01,-8.4822209749257627e-01,1.0000671913116768e+00,9.9993281320269223e-01,1.0000533876078139e+00,1.3889630383441860e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.6250000000000000e+01,1.6556509615261529e-06,-9.9999785217086767e-01,-8.4821407491252410e-01,1.0000567585755609e+00,9.9994324464579221e-01,1.0000450982705533e+00,1.3889515253757685e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.6500000000000000e+01,1.3246557029303361e-06,-9.9999828156253567e-01,-8.4820714214549908e-01,1.0000478055114201e+00,9.9995219677383751e-01,1.0000379845754259e+00,1.3889416452436472e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.6750000000000000e+01,1.0571134095219966e-06,-9.9999862863795264e-01,-8.4820115288684206e-01,1.0000401222756028e+00,9.9995987933412966e-01,1.0000318798040735e+00,1.3889331663945466e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.7000000000000000e+01,8.4086045305194988e-07,-9.9999890917687329e-01,-8.4819597999451513e-01,1.0000335287792592e+00,9.9996647234488212e-01,1.0000266408757477e+00,1.3889258901052051e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.7250000000000000e+01,6.6606474991736357e-07,-9.9999913593431788e-01,-8.4819151307646579e-01,1.0000278704705181e+00,9.9997213030622334e-01,1.0000221449972049e+00,1.3889196458294513e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.7500000000000000e+01,5.2477889777241489e-07,-9.9999931922030816e-01,-8.4818765636147397e-01,1.0000230147142166e+00,9.9997698581544825e-01,1.0000182867870659e+00,1.3889142872042584e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.7750000000000000e+01,4.1057894205204005e-07,-9.9999946736850553e-01,-8.4818432682457556e-01,1.0000188476846108e+00,9.9998115267061771e-01,1.0000149758075307e+00,1.3889096886215706e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.8000000000000000e+01,3.1827236855564151e-07,-9.9999958711503778e-01,-8.4818145254007793e-01,1.0000152716984503e+00,9.9998472853477094e-01,1.0000121344458128e+00,1.3889057422858513e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.8250000000000000e+01,2.4366205913832033e-07,-9.9999968390472083e-01,-8.4817897123725483e-01,1.0000122029260543e+00,9.9998779722285525e-01,1.0000096960957903e+00,1.3889023556885975e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.8500000000000000e+01,1.8335548753778041e-07,-9.9999976213858843e-01,-8.4817682903592018e-01,1.0000095694268472e+00,9.9999043066472593e-01,1.0000076035973673e+00,1.3888994494407880e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.8750000000000000e+01,1.3461048624442941e-07,-9.9999982537397858e-01,-8.4817497934116970e-01,1.0000073094633888e+00,9.9999269059003904e-01,1.0000058078970446e+00,1.3888969554125621e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.9000000000000000e+01,9.5210576027546188e-08,-9.9999987648626609e-01,-8.4817338187859215e-01,1.0000053700544371e+00,9.9999462997440025e-01,1.0000042668983697e+00,1.3888948151366247e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.9250000000000000e+01,6.3364192456365317e-08,-9.9999991779959485e-01,-8.4817200185316211e-01,1.0000037057331641e+00,9.9999629428056835e-01,1.0000029444753542e+00,1.3888929784379920e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.9500000000000000e+01,3.7623229337280945e-08,-9.9999995119254959e-01,-8.4817080921679533e-01,1.0000022774814541e+00,9.9999772252373287e-01,1.0000018096257746e+00,1.3888914022580203e+00,1.3612500000000000e-01
9.0749999999999993e+00,1.9750000000000000e+01,1.6817196638947151e-08,-9.9999997818357156e-01,-8.4816977803120364e-01,1.0000010518153171e+00,9.9999894818578927e-01,1.0000008357445234e+00,1.3888900496451715e+00,1.3612500000000000e-01
9.0749999999999993e+00,2.0000000000000000e+01,-1.6032357640522534e-27,-1.0000000000000000e+00,-8.4816888591417805e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.3888888888888888e+00,1.3612500000000000e-01
9.5500000000000007e+00,0.0000000000000000e+00,1.7807178671327083e-23,-1.7976843846483755e-25,9.6356440642501139e-25,1.5000000000000000e+00,6.6666666666666663e-01,1.3580981811706159e+00,1.8862474738480777e+00,1.4325000000000002e-01
9.5500000000000007e+00,2.5000000000000000e-01,7.4924774439745059e-02,-1.1063208212622289e-01,-3.7450106137376732e-02,1.4703230775658493e+00,6.8012263104481840e-01,1.3387122211145848e+00,1.8593225293258122e+00,1.4325000000000002e-01
9.5500000000000007e+00,5.0000000000000000e-01,1.2553177815241001e-01,-2.1811247803247613e-01,-9.9417943215964963e-02,1.4402175855148673e+00,6.9433952901117180e-01,1.3188382151955627e+00,1.8317197433271704e+00,1.4325000000000002e-01
9.5500000000000007e+00,7.5000000000000000e-01,1.5662632986806180e-01,-3.1935484502612282e-01,-1.7558927881812950e-01,1.4098656303736667e+00,7.0928745155306949e-01,1.2985834504981513e+00,1.8035881256918769e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.0000000000000000e+00,1.7254732219052618e-01,-4.1251160600951037e-01,-2.5802714498162943e-01,1.3795071834787378e+00,7.2489655144692688e-01,1.2780991214506465e+00,1.7751376686814535e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.2500000000000000e+00,1.7707863578993641e-01,-4.9665934478240503e-01,-3.4088277323732413e-01,1.3494189777209427e+00,7.4105968310073533e-01,1.2575684869136807e+00,1.7466228984912233e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.5000000000000000e+00,1.7341911560506809e-01,-5.7154042136154792e-01,-4.2008226217570793e-01,1.3198932300291026e+00,7.5763704006418064e-01,1.2371939673018468e+00,1.7183249545858985e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.7500000000000000e+00,1.6419391852269014e-01,-6.3735638621579249e-01,-4.9300904362136116e-01,1.2912175458051760e+00,7.7446283412794015e-01,1.2171839589263556e+00,1.6905332762866050e+00,1.4325000000000002e-01
9.5500000000000007e+00,2.0000000000000000e+00,1.5149355523427907e-01,-6.9460729536591714e-01,-5.5819865294188686e-01,1.2636573904829780e+00,7.9135373838773937e-01,1.1977403097109931e+00,1.6635282079319349e+00,1.4325000000000002e-01
9.5500000000000007e+00,2.2500000000000000e+00,1.3692995900522806e-01,-7.4397030492665728e-01,-6.1505867719857221e-01,1.2374422463468293e+00,8.0811852266414441e-01,1.1790473755589492e+00,1.6375657993874295e+00,1.4325000000000002e-01
9.5500000000000007e+00,2.5000000000000000e+00,1.2170138130381895e-01,-7.8621081617971311e-01,-6.6362291490066661e-01,1.2127561234269055e+00,8.2456808972795215e-01,1.1612633957723475e+00,1.6128658274615939e+00,1.4325000000000002e-01
9.5500000000000007e+00,2.7500000000000000e+00,1.0665991873380790e-01,-8.2211978380054640e-01,-7.0434486420693221e-01,1.1897325789801358e+00,8.4052502021691411e-01,1.1445146406378361e+00,1.5896036675525502e+00,1.4325000000000002e-01
9.5500000000000007e+00,3.0000000000000000e+00,9.2377127776968562e-02,-8.5247143475759213e-01,-7.3793196697453811e-01,1.1684539234413771e+00,8.5583177901851715e-01,1.1288924555434294e+00,1.5679061882547631e+00,1.4325000000000002e-01
9.5500000000000007e+00,3.2500000000000000e+00,7.9204573797601485e-02,-8.7799644130758248e-01,-7.6521891148621135e-01,1.1489539257238341e+00,8.7035691998702724e-01,1.1144530141666349e+00,1.5478514085647708e+00,1.4325000000000002e-01
9.5500000000000007e+00,3.5000000000000000e+00,6.7327340631701926e-02,-8.9936644188792114e-01,-7.8707598764228981e-01,1.1312231154592982e+00,8.8399890908698486e-01,1.1012193473391074e+00,1.5294713157487603e+00,1.4325000000000002e-01
9.5500000000000007e+00,3.7500000000000000e+00,5.6809514286115456e-02,-9.1718662826481867e-01,-8.0434709466318843e-01,1.1152157172412740e+00,8.9668750586990931e-01,1.0891850633605991e+00,1.5127570324452766e+00,1.4325000000000002e-01
9.5500000000000007e+00,4.0000000000000000e+00,4.7631446518292063e-02,-9.3199386178978882e-01,-8.1781146823557549e-01,1.1008573176789704e+00,9.0838293386502045e-01,1.0783191261629794e+00,1.4976654530041382e+00,1.4325000000000002e-01
9.5500000000000007e+00,4.2500000000000000e+00,3.9719196179911556e-02,-9.4425841620149864e-01,-8.2816335307365441e-01,1.0880525195805684e+00,9.1907328185360793e-01,1.0685710961777439e+00,1.4841265224690889e+00,1.4325000000000002e-01
9.5500000000000007e+00,4.5000000000000000e+00,3.2966942346124524e-02,-9.5438795985639768e-01,-8.3600447537771483e-01,1.0766920343881496e+00,9.2877068656709127e-01,1.0598763386569758e+00,1.4720504703569108e+00,1.4325000000000002e-01
9.5500000000000007e+00,4.7500000000000000e+00,2.7253381852658923e-02,-9.6273279242332810e-01,-8.4184504643379332e-01,1.0666588652566114e+00,9.3750685675820555e-01,1.0521608351307457e+00,1.4613344932371468e+00,1.4325000000000002e-01
9.5500000000000007e+00,5.0000000000000000e+00,2.2453195978688494e-02,-9.6959165472848408e-01,-8.4610997175286451e-01,1.0578334112534602e+00,9.4532843202132222e-01,1.0453453685804630e+00,1.4518685674728653e+00,1.4325000000000002e-01
9.5500000000000007e+00,5.2500000000000000e+00,1.8444634701810462e-02,-9.7521765393129756e-01,-8.4914782385478771e-01,1.0500974629620377e+00,9.5229255880618313e-01,1.0393489723873857e+00,1.4435402394269246e+00,1.4325000000000002e-01
9.5500000000000007e+00,5.5000000000000000e+00,1.5114160736357338e-02,-9.7982400758370647e-01,-8.5124089055325103e-01,1.0433371570672882e+00,9.5846294098342621e-01,1.0340916266488183e+00,1.4362383703455810e+00,1.4325000000000002e-01
9.5500000000000007e+00,5.7500000000000000e+00,1.2358953199066738e-02,-9.8358942495686874e-01,-8.5261520826736847e-01,1.0374450156694885e+00,9.6390650578688808e-01,1.0294962501607898e+00,1.4298559030010971e+00,1.4325000000000002e-01
9.5500000000000007e+00,6.0000000000000000e+00,1.0087918263699871e-02,-9.8666302469613254e-01,-8.5344993524819179e-01,1.0323212226234435e+00,9.6869073122287908e-01,1.0254900746537217e+00,1.4242917703523912e+00,1.4325000000000002e-01
9.5500000000000007e+00,6.2500000000000000e+00,8.2217091867282741e-03,-9.8916874371662566e-01,-8.5388573293049164e-01,1.0278742929518478e+00,9.7288161291416431e-01,1.0220055049516417e+00,1.4194520902106136e+00,1.4325000000000002e-01
9.5500000000000007e+00,6.5000000000000000e+00,6.6921306985379325e-03,-9.9120923009990280e-01,-8.5403203152727136e-01,1.0240212805634656e+00,9.7654220569493633e-01,1.0189805706386528e+00,1.4152507925536844e+00,1.4325000000000002e-01
9.5500000000000007e+00,6.7500000000000000e+00,5.4411972163898193e-03,-9.9286923753801437e-01,-8.5397318500391239e-01,1.0206876508067011e+00,9.7973165366471260e-01,1.0163590671294622e+00,1.4116098154575865e+00,1.4325000000000002e-01
9.5500000000000007e+00,7.0000000000000000e+00,4.4200309388563591e-03,-9.9421855419578054e-01,-8.5377359375093065e-01,1.0178069226721067e+00,9.8250461627303809e-01,1.0140904712328986e+00,1.4084589878234703e+00,1.4325000000000002e-01
9.5500000000000007e+00,7.2500000000000000e+00,3.5877225907746239e-03,-9.9531450738546356e-01,-8.5348190896081633e-01,1.0153201639053033e+00,9.8491100201696358e-01,1.0121297015956161e+00,1.4057356966605781e+00,1.4325000000000002e-01
9.5500000000000007e+00,7.5000000000000000e+00,2.9102312783177500e-03,-9.9620408916336323e-01,-8.5313444458000098e-01,1.0131754027354367e+00,9.8699593110939632e-01,1.0104367799079588e+00,1.4033844165388316e+00,1.4325000000000002e-01
9.5500000000000007e+00,7.7500000000000000e+00,2.3593671994692734e-03,-9.9692574836875014e-01,-8.5275792041765408e-01,1.0113270032183743e+00,9.8879986079445314e-01,1.0089764356348012e+00,1.4013561606038907e+00,1.4325000000000002e-01
9.5500000000000007e+00,8.0000000000000000e+00,1.9118786708855208e-03,-9.9751089286388983e-01,-8.5237165006185078e-01,1.0097350375524696e+00,9.9035881969980288e-01,1.0077176858465342e+00,1.3996078970090753e+00,1.4325000000000002e-01
9.5500000000000007e+00,8.2500000000000000e+00,1.5486503654624244e-03,-9.9798514264154581e-01,-8.5198927386558421e-01,1.0083646779844715e+00,9.9170470944976885e-01,1.0066334125958691e+00,1.3981019619387072e+00,1.4325000000000002e-01
9.5500000000000007e+00,8.5000000000000000e+00,1.2540106156676337e-03,-9.9836937065626763e-01,-8.5162012296929246e-01,1.0071856227299374e+00,9.9286564207453532e-01,1.0056999530967616e+00,1.3968054904121689e+00,1.4325000000000002e-01
9.5500000000000007e+00,8.7500000000000000e+00,1.0151404346406153e-03,-9.9868056414109341e-01,-8.5127028657173787e-01,1.0061715642633857e+00,9.9386629032007689e-01,1.0048967124722314e+00,1.3956898784336549e+00,1.4325000000000002e-01
9.5500000000000007e+00,9.0000000000000000e+00,8.2157428055767967e-04,-9.9893253508576785e-01,-8.5094344218560092e-01,1.0052997039689693e+00,9.9472823482584760e-01,1.0042058047650899e+00,1.3947302843959584e+00,1.4325000000000002e-01
9.5500000000000007e+00,9.2500000000000000e+00,6.6478163018454856e-04,-9.9913650466439052e-01,-8.5064149771764641e-01,1.0045503141045868e+00,9.9547029746474891e-01,1.0036117249701795e+00,1.3939051735696937e+00,1.4325000000000002e-01
9.5500000000000007e+00,9.5000000000000000e+00,5.3781849635065320e-04,-9.9930158281991610e-01,-8.5036508493863150e-01,1.0039063460001170e+00,9.9610885416186368e-01,1.0031010527974185e+00,1.3931959066630812e+00,1.4325000000000002e-01
9.5500000000000007e+00,9.7500000000000000e+00,4.3503868528179795e-04,-9.9943516099497776e-01,-8.5011393615886965e-01,1.0033530821225143e+00,9.9665812346395433e-01,1.0026621874985240e+00,1.3925863715257278e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.0000000000000000e+01,3.5185555426445604e-04,-9.9954323315981364e-01,-8.4988716953904664e-01,1.0028778288907021e+00,9.9713042924292650e-01,1.0022851122129957e+00,1.3920626558513829e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.0250000000000000e+01,2.8454611279460671e-04,-9.9963065782050953e-01,-8.4968350325761000e-01,1.0024696467529890e+00,9.9753643737644504e-01,1.0019611857735995e+00,1.3916127580188882e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.0500000000000000e+01,2.3009039765313927e-04,-9.9970137157097916e-01,-8.4950141454290440e-01,1.0021191139298107e+00,9.9788536721797416e-01,1.0016829596524286e+00,1.3912263328505954e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.0750000000000000e+01,1.8604007895981951e-04,-9.9975856294855547e-01,-8.4933925619208939e-01,1.0018181202868564e+00,9.9818517927551986e-01,1.0014440176458517e+00,1.3908944689525717e+00,1.4325000000000002e-01
9.5500000000000007e+00,1.1000000000000000e+01,1.5041118652928717e-04,-9.9980481383069297e-01,-8.4919534049162304e-01,1.0015596879742985e+00,9.9844274086404872e-01,1.0012388359312483e+00,1.3906094943489560e+00,1.4325000000000002e-01
